ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_result,entry_minute,union_source,union_source_priority,union_source_file,_20,source_variant,total_votes,action_votes,action_score_mean,action_score_max,variant,config_priority,union_config_sources,union_config_max_day,union_config_cooldown,union_config_min_score,union_config_daily_order,selected_by
SPXW,20250219,202502,10:55,655,front_weekly,PUT,0.6238497869920239,0.300973643741115,0.6238497869920239,0.2457142421177456,-0.3,-0.3,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,655,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,551,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250219,202502,11:25,685,front_weekly,CALL,0.5780882767698069,0.5780882767698069,0.4414177108767341,0.3892966940397453,-0.3,0.3892966940397453,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,685,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,552,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250219,202502,12:50,770,front_weekly,CALL,0.5730185030516741,0.5730185030516741,0.416928442264679,0.1902857099260602,-0.3,0.1902857099260602,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,770,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,554,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250220,202502,13:05,785,front_weekly,PUT,0.5437934314993337,0.3424270858385672,0.5437934314993337,0.4465875043424725,-0.3,-0.3,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,785,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,555,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250220,202502,13:00,780,zero_dte,CALL,0.1353318497791742,0.1353318497791742,-0.1609914546879324,0.5,-0.3,0.5,thr-0.017_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,780,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,436,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250220,202502,11:50,710,zero_dte,CALL,0.0936984967433972,0.0936984967433972,-0.1633585457394319,0.5,-0.3,0.5,thr-0.017_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,710,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,435,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250221,202502,11:00,660,front_weekly,CALL,0.5546954389930877,0.5546954389930877,0.3099111423917297,-0.3,0.5,-0.3,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,556,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250221,202502,11:55,715,front_weekly,CALL,0.5499557537365598,0.5499557537365598,0.3557438560119614,-0.3,0.5,-0.3,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,715,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,557,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250221,202502,12:25,745,front_weekly,CALL,0.5489262171410628,0.5489262171410628,0.3201551029148091,-0.3,0.5,-0.3,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,745,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,558,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250224,202502,10:55,655,zero_dte,CALL,0.648748669599769,0.648748669599769,0.2564938243594614,0.5,-0.3,0.5,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,655,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,559,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250225,202502,11:30,690,zero_dte,CALL,0.5886538358179213,0.5886538358179213,-0.0798138318957438,0.5,-0.3,0.5,thr-0.017_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,690,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,444,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250225,202502,11:35,695,front_weekly,CALL,0.5864544166845633,0.5864544166845633,0.4594084619772339,0.4108338329046539,-0.3,0.4108338329046539,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,695,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,562,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250225,202502,10:35,635,front_weekly,CALL,0.576509836399407,0.576509836399407,0.4147700780123979,0.2443653911655321,-0.3,0.2443653911655321,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,635,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,560,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250226,202502,12:55,775,front_weekly,PUT,0.6059699085156478,0.3099669066617037,0.6059699085156478,-0.3,0.5,0.5,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,775,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,566,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250226,202502,11:10,670,zero_dte,PUT,0.5599483977948125,0.2570898325823723,0.5599483977948125,-0.3,0.5,0.5,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,670,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,563,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250226,202502,11:45,705,front_weekly,PUT,0.5499884993543894,0.3517506034295772,0.5499884993543894,-0.3,0.5,0.5,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,705,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,564,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250227,202502,15:05,905,front_weekly,PUT,0.577930759845865,0.3059613075543661,0.577930759845865,-0.3,0.4308390171747884,0.4308390171747884,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,905,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,568,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250227,202502,14:35,875,front_weekly,PUT,0.5697418985130573,0.3340548307036114,0.5697418985130573,-0.3,0.5,0.5,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,875,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,567,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250227,202502,14:30,870,zero_dte,CALL,0.282731180411369,0.282731180411369,-0.0793285191857714,-0.3,0.5,-0.3,thr-0.017_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,870,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,449,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250228,202502,15:10,910,front_weekly,CALL,0.6165732626635602,0.6165732626635602,0.3860597726400328,0.0869564959850313,-0.3,0.0869564959850313,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,910,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,571,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250228,202502,11:40,700,front_weekly,CALL,0.5467231686480633,0.5467231686480633,0.3516542094425219,-0.1325183672543551,0.1287332666985723,-0.1325183672543551,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,700,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,569,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250228,202502,12:20,740,front_weekly,CALL,0.5381045005009221,0.5381045005009221,0.4166460333325482,-0.2174570711824061,-0.017341056220899,-0.2174570711824061,thr0.537_maxday4,202502,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,740,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,570,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250303,202503,13:00,780,front_weekly,PUT,0.5963427706194591,0.2506076621439857,0.5963427706194591,-0.3,0.5,0.5,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,780,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,573,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250303,202503,11:40,700,front_weekly,PUT,0.5668462053804303,0.2650091204631397,0.5668462053804303,-0.1534391534391535,0.1889019603445334,0.1889019603445334,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,700,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,572,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250303,202503,13:35,815,front_weekly,CALL,0.5313932442462936,0.5313932442462936,0.3957597518222565,-0.3,0.5,-0.3,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,815,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,574,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250304,202503,13:45,825,front_weekly,CALL,0.6640271800958237,0.6640271800958237,0.3164947104210273,-0.1725571949809529,-0.3,-0.1725571949809529,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,825,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,578,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250304,202503,13:10,790,front_weekly,CALL,0.6444686181031514,0.6444686181031514,0.2728421032173607,0.1760334815030106,-0.3,0.1760334815030106,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,790,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,577,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250304,202503,14:15,855,front_weekly,CALL,0.5884357592629436,0.5884357592629436,0.3931294522535148,-0.3,0.3666857394254712,-0.3,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,855,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,579,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250305,202503,10:30,630,front_weekly,PUT,0.5753164812344636,0.3235919899224438,0.5753164812344636,0.3604336043360434,-0.3,-0.3,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,580,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250305,202503,11:35,695,front_weekly,PUT,0.5539555955628249,0.4553827724952505,0.5539555955628249,0.4652631257709703,-0.3,-0.3,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,695,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,582,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250305,202503,11:05,665,front_weekly,PUT,0.5528291981394456,0.3196253123322799,0.5528291981394456,0.228748556102692,-0.3,-0.3,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,665,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,581,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250306,202503,11:00,660,front_weekly,CALL,0.5864618411364667,0.5864618411364667,0.3210366246312738,-0.3,0.5,-0.3,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,585,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250306,202503,12:05,725,front_weekly,PUT,0.5659306601942405,0.3541845726847569,0.5659306601942405,-0.1434103641680169,0.1680405866380416,0.1680405866380416,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,725,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,587,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250306,202503,10:30,630,front_weekly,CALL,0.5156617733047684,0.5156617733047684,0.3791902593321204,-0.3,0.5,-0.3,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,584,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250307,202503,11:00,660,front_weekly,PUT,0.6342832651443553,0.2089355170427627,0.6342832651443553,-0.1342412451361867,-0.1789046900751141,-0.1789046900751141,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,589,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250307,202503,11:30,690,front_weekly,PUT,0.6240234359832358,0.2832065195271587,0.6240234359832358,-0.0336229467287247,-0.3,-0.3,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,690,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,590,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250307,202503,10:30,630,front_weekly,PUT,0.6143223725454658,0.2631154284897878,0.6143223725454658,0.0321065173400394,0.0048860121542841,0.0048860121542841,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,588,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250310,202503,11:30,690,front_weekly,PUT,0.5448637029982067,0.3348963415899134,0.5448637029982067,-0.2539418960507974,0.2063628888404096,0.2063628888404096,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,690,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,594,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250310,202503,10:30,630,front_weekly,PUT,0.4832516542961979,0.3222019047696612,0.4832516542961979,-0.1894949248342803,0.178934092227893,0.178934092227893,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,592,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20250310,202503,12:00,720,front_weekly,PUT,0.4568052386095586,0.4048289861679143,0.4568052386095586,-0.2865928480758848,0.2465625894145064,0.2465625894145064,thr0.444_maxday4,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,720,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,595,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
