ticker,year,feature,rows,finite,distinct_finite,missing_rate,minimum,maximum
SPY,2022,qdyn_put_log_unique_timestamp_count,245,245,231,0.0,5.389071729816501,8.067462667010057
SPY,2022,qdyn_put_timestamp_collision_fraction,245,245,243,0.0,0.11320754716981132,0.40936254980079684
SPY,2022,qdyn_put_update_acceleration_10s_vs_prior20s,245,245,245,0.0,-1.5831699856134902,0.784043734031744
SPY,2022,qdyn_put_unambiguous_state_change_fraction,245,245,241,0.0,0.6,0.8333333333333334
SPY,2022,qdyn_put_unambiguous_price_change_fraction,245,245,243,0.0,0.0,0.2518518518518518
SPY,2022,qdyn_put_unambiguous_size_only_change_fraction,245,245,241,0.0,0.12559241706161137,0.43846153846153846
SPY,2022,qdyn_put_log_bid_size_increase,245,245,80,0.0,1.791759469228055,4.795790545596741
SPY,2022,qdyn_put_log_bid_size_decrease,245,245,74,0.0,1.3862943611198906,4.890349128221754
SPY,2022,qdyn_put_log_ask_size_increase,245,245,77,0.0,1.791759469228055,4.653960350157523
SPY,2022,qdyn_put_log_ask_size_decrease,245,245,71,0.0,1.791759469228055,4.718498871295094
SPY,2022,qdyn_put_bid_exchange_change_fraction,245,245,241,0.0,0.0136986301369863,0.3774436090225564
SPY,2022,qdyn_put_ask_exchange_change_fraction,245,245,245,0.0,0.13777089783281735,0.475177304964539
SPY,2022,qdyn_put_log_last_update_age_ms,245,245,130,0.0,0.6931471805599453,7.051855622955894
SPY,2023,qdyn_call_log_update_count,1116,1116,839,0.0,5.187385805840755,8.143807976771484
