dir,name,trade_file,fold_file,passed_metrics,fold_ok,fold_issue,overall_trades,overall_win_rate,overall_profit_factor,overall_pnl_return,overall_min_month_trades,overall_call_rate,overall_positive_month_rate,SPXW_trades,SPXW_win_rate,SPXW_profit_factor,SPXW_pnl_return,SPXW_min_month_trades,SPXW_call_rate,SPXW_positive_month_rate,SPY_trades,SPY_win_rate,SPY_profit_factor,SPY_pnl_return,SPY_min_month_trades,SPY_call_rate,SPY_positive_month_rate,QQQ_trades,QQQ_win_rate,QQQ_profit_factor,QQQ_pnl_return,QQQ_min_month_trades,QQQ_call_rate,QQQ_positive_month_rate,passed_all
research_papers\JEPA\results\event_option_spy_daily_router_topk_nested_janmaynested_backfill_topk_t24_md4_2026janmay_risk5000,event_option_spy_daily_router_topk_nested_janmaynested_backfill_topk_t24_md4_2026janmay_risk5000,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,102,0.5490196078431373,2.0125136370743584,13.612637167453569,23,0.4411764705882353,1.0,0,0.0,0.0,0.0,0,0.0,0.0,102,0.5490196078431373,2.0125136370743584,13.612637167453569,23,0.4411764705882353,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_d25max3_2025_2026_qqq_v1,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_d25max3_2025_2026_qqq_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,98,0.5408163265306123,1.9629629629629624,12.999999999999998,21,0.3469387755102041,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,98,0.5408163265306123,1.9629629629629624,12.999999999999998,21,0.3469387755102041,1.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,98,0.5408163265306123,1.9629629629629624,12.999999999999998,21,0.3469387755102041,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,98,0.5408163265306123,1.9629629629629624,12.999999999999998,21,0.3469387755102041,1.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",74,0.5405405405405406,1.96078431372549,9.799999999999999,15,0.25675675675675674,1.0,0,0.0,0.0,0.0,0,0.0,0.0,74,0.5405405405405406,1.96078431372549,9.799999999999999,15,0.25675675675675674,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,82,0.5365853658536586,1.929824561403508,10.599999999999998,19,0.2926829268292683,1.0,82,0.5365853658536586,1.929824561403508,10.599999999999998,19,0.2926829268292683,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,81,0.5308641975308642,1.8859649122807012,10.1,19,0.25925925925925924,1.0,0,0.0,0.0,0.0,0,0.0,0.0,81,0.5308641975308642,1.8859649122807012,10.1,19,0.25925925925925924,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,89,0.5280898876404494,1.865079365079365,10.899999999999999,19,0.3595505617977528,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,89,0.5280898876404494,1.865079365079365,10.899999999999999,19,0.3595505617977528,1.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spy_v1,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spy_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",78,0.5256410256410257,1.8468468468468464,9.399999999999997,17,0.28205128205128205,1.0,0,0.0,0.0,0.0,0,0.0,0.0,78,0.5256410256410257,1.8468468468468464,9.399999999999997,17,0.28205128205128205,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_direct_return_valthr_d80_2025_2026_spxw_v1,event_option_gate_direct_return_valthr_d80_2025_2026_spxw_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",71,0.5211267605633803,1.8290153488201735,7.509817498286617,0,0.18309859154929578,0.5,71,0.5211267605633803,1.8290153488201735,7.509817498286617,0,0.18309859154929578,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_qqq_nested_volume_backfill_m19_maxday5_2026janmay_risk5000,event_option_qqq_nested_volume_backfill_m19_maxday5_2026janmay_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",123,0.5528455284552846,1.8261964458107638,11.68723077956854,19,0.6504065040650406,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,123,0.5528455284552846,1.8261964458107638,11.68723077956854,19,0.6504065040650406,1.0,False
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_2026janmay,event_option_gate_spxw_front_weekly_delta35_return_vol25_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",185,0.5567567567567567,1.8121880098693228,14.272003139779759,24,0.7243243243243244,1.0,185,0.5567567567567567,1.8121880098693228,14.272003139779759,24,0.7243243243243244,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_2025h2_2026,event_option_gate_spxw_front_weekly_delta35_return_vol25_2025h2_2026,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",185,0.5567567567567567,1.8121880098693228,14.272003139779759,24,0.7243243243243244,1.0,185,0.5567567567567567,1.8121880098693228,14.272003139779759,24,0.7243243243243244,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_2025h2_2026jun,event_option_gate_spxw_front_weekly_delta35_return_vol25_2025h2_2026jun,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",185,0.5567567567567567,1.8121880098693228,14.272003139779759,24,0.7243243243243244,1.0,185,0.5567567567567567,1.8121880098693228,14.272003139779759,24,0.7243243243243244,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_wconly_relative_momentum_topk1_single_verify_2025oct_2026jun_risk5000,event_option_spy_wconly_relative_momentum_topk1_single_verify_2025oct_2026jun_risk5000,combined_trades.csv,combined_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",109,0.5321100917431193,1.8015044784903318,14.133683572516023,20,0.5321100917431193,1.0,0,0.0,0.0,0.0,0,0.0,0.0,109,0.5321100917431193,1.8015044784903318,14.133683572516023,20,0.5321100917431193,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_spy_v1,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_spy_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,83,0.5180722891566265,1.7916666666666667,9.499999999999998,19,0.2891566265060241,1.0,0,0.0,0.0,0.0,0,0.0,0.0,83,0.5180722891566265,1.7916666666666667,9.499999999999998,19,0.2891566265060241,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_qqq_v1,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_qqq_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",83,0.5180722891566265,1.7916666666666667,9.499999999999998,17,0.3614457831325301,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,83,0.5180722891566265,1.7916666666666667,9.499999999999998,17,0.3614457831325301,1.0,False
research_papers\JEPA\results\event_option_spy_daily_router_topk_nested_wconly_srchist10d20t_backfill_topk_t24_md4_2025oct_2026jun_risk5000,event_option_spy_daily_router_topk_nested_wconly_srchist10d20t_backfill_topk_t24_md4_2025oct_2026jun_risk5000,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,93,0.5376344086021505,1.7795518356573237,10.724308144217696,18,0.5483870967741935,1.0,0,0.0,0.0,0.0,0,0.0,0.0,93,0.5376344086021505,1.7795518356573237,10.724308144217696,18,0.5483870967741935,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_qqq_nested_volume_backfill_m20_maxday5_2026janmay_risk5000,event_option_qqq_nested_volume_backfill_m20_maxday5_2026janmay_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",125,0.544,1.75188945872948,11.08723077956854,19,0.656,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,125,0.544,1.75188945872948,11.08723077956854,19,0.656,0.75,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthrloose_d50_physctx_2025_2026_spxw_v1,event_option_gate_dense15_zero_dte_return_valthrloose_d50_physctx_2025_2026_spxw_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",84,0.5119047619047619,1.7479674796747966,9.2,3,0.3333333333333333,0.75,84,0.5119047619047619,1.7479674796747966,9.2,3,0.3333333333333333,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_static_union_longsrc_spxw_2024h2select_2025_2026janmay_v1,event_static_union_longsrc_spxw_2024h2select_2025_2026janmay_v1,combined_trades.csv,combined_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",82,0.5121951219512195,1.7371907395113129,5.335253546790646,19,0.5487804878048781,1.0,82,0.5121951219512195,1.7371907395113129,5.335253546790646,19,0.5487804878048781,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_val2_min18_2026janmay,event_option_gate_spxw_front_weekly_delta35_return_val2_min18_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",174,0.5344827586206896,1.736701135427293,12.884503669568767,13,0.7758620689655172,0.75,174,0.5344827586206896,1.736701135427293,12.884503669568767,13,0.7758620689655172,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_daily_router_topk_nested_srchist10d20t_backfill_topk_t24_md4_2026janmay_risk5000,event_option_spy_daily_router_topk_nested_srchist10d20t_backfill_topk_t24_md4_2026janmay_risk5000,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,103,0.5242718446601942,1.7273176419970004,11.945972428570169,23,0.46601941747572817,1.0,0,0.0,0.0,0.0,0,0.0,0.0,103,0.5242718446601942,1.7273176419970004,11.945972428570169,23,0.46601941747572817,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_daily_router_topk_nested_srchist10d20t_backfill_topk_t24_md4_2026janjun_partial_risk5000,event_option_spy_daily_router_topk_nested_srchist10d20t_backfill_topk_t24_md4_2026janjun_partial_risk5000,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,103,0.5242718446601942,1.7273176419970004,11.945972428570169,23,0.46601941747572817,1.0,0,0.0,0.0,0.0,0,0.0,0.0,103,0.5242718446601942,1.7273176419970004,11.945972428570169,23,0.46601941747572817,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_tdvp_v1_2025h2_2026jun,event_option_gate_spxw_front_weekly_delta35_return_tdvp_v1_2025h2_2026jun,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",228,0.5087719298245614,1.7184990572762553,14.56751329210313,36,0.881578947368421,0.75,228,0.5087719298245614,1.7184990572762553,14.56751329210313,36,0.881578947368421,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_daily_source_router_d660_topk_nested_janmaynested_formal_2026janmay_risk5000,event_option_spy_daily_source_router_d660_topk_nested_janmaynested_formal_2026janmay_risk5000,selected_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",91,0.5274725274725275,1.71220638717745,8.828447484192239,16,0.3956043956043956,1.0,0,0.0,0.0,0.0,0,0.0,0.0,91,0.5274725274725275,1.71220638717745,8.828447484192239,16,0.3956043956043956,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_daily_source_router_d660_topk_nested_formal_2026janjun_risk5000,event_option_spy_daily_source_router_d660_topk_nested_formal_2026janjun_risk5000,selected_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",91,0.5274725274725275,1.71220638717745,8.828447484192239,16,0.3956043956043956,1.0,0,0.0,0.0,0.0,0,0.0,0.0,91,0.5274725274725275,1.71220638717745,8.828447484192239,16,0.3956043956043956,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_qqq_nested_volume_backfill_m21_maxday5_2026janmay_risk5000,event_option_qqq_nested_volume_backfill_m21_maxday5_2026janmay_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",127,0.5433070866141733,1.711908883602586,10.788242339125398,20,0.6535433070866141,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,127,0.5433070866141733,1.711908883602586,10.788242339125398,20,0.6535433070866141,0.75,False
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_quantile_min18_2026janmay,event_option_gate_spxw_front_weekly_delta35_quantile_min18_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",157,0.535031847133758,1.7049549421932482,10.494887072998049,16,0.7006369426751592,1.0,157,0.535031847133758,1.7049549421932482,10.494887072998049,16,0.7006369426751592,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_qqq_nested_volume_backfill_m19_maxday6_2026janmay_risk5000,event_option_qqq_nested_volume_backfill_m19_maxday6_2026janmay_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",133,0.5413533834586466,1.7048873842968502,11.181352768135092,19,0.6390977443609023,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,133,0.5413533834586466,1.7048873842968502,11.181352768135092,19,0.6390977443609023,1.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,97,0.5051546391752577,1.7013888888888888,10.100000000000001,19,0.41237113402061853,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,97,0.5051546391752577,1.7013888888888888,10.100000000000001,19,0.41237113402061853,1.0,False
research_papers\JEPA\results\event_option_spxw_pre2026_stream_selector_literal_s3_v1,event_option_spxw_pre2026_stream_selector_literal_s3_v1,stream_selector_trades.csv,stream_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",192,0.546875,1.6958439862522898,12.571211800221294,31,0.7708333333333334,0.75,192,0.546875,1.6958439862522898,12.571211800221294,31,0.7708333333333334,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d35_monthly_backfill18_max3_2023_2026_qqq_v1,event_option_gate_dense15_zero_dte_return_valthr_d35_monthly_backfill18_max3_2023_2026_qqq_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,145,0.503448275862069,1.6898148148148149,14.900000000000002,31,0.4413793103448276,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,145,0.503448275862069,1.6898148148148149,14.900000000000002,31,0.4413793103448276,1.0,False
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2025h2_2026,event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2025h2_2026,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",190,0.5368421052631579,1.6812987375759074,11.675372248991003,31,0.8157894736842105,0.75,190,0.5368421052631579,1.6812987375759074,11.675372248991003,31,0.8157894736842105,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2026janmay,event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",190,0.5368421052631579,1.6812987375759074,11.675372248991003,31,0.8157894736842105,0.75,190,0.5368421052631579,1.6812987375759074,11.675372248991003,31,0.8157894736842105,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spxw_pre2026_frozen_stream_selector_literal_v1,event_option_spxw_pre2026_frozen_stream_selector_literal_v1,stream_selector_trades.csv,stream_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",190,0.5368421052631579,1.6812987375759074,11.675372248991003,31,0.8157894736842105,0.75,190,0.5368421052631579,1.6812987375759074,11.675372248991003,31,0.8157894736842105,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_static_union_spxw_vol25phys_octdec_select_2026janmay_v1,event_static_union_spxw_vol25phys_octdec_select_2026janmay_v1,combined_trades.csv,combined_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",190,0.5368421052631579,1.6812987375759074,11.675372248991003,31,0.8157894736842105,0.75,190,0.5368421052631579,1.6812987375759074,11.675372248991003,31,0.8157894736842105,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_qqq_nested_volume_backfill_m19_maxday4_2026janmay_risk5000,event_option_qqq_nested_volume_backfill_m19_maxday4_2026janmay_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",113,0.5398230088495575,1.6799239061768536,9.262483113890367,19,0.6460176991150443,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,113,0.5398230088495575,1.6799239061768536,9.262483113890367,19,0.6460176991150443,1.0,False
