ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_variant,source_priority,config_selector_mode,selected_variants,selected_max_day,selected_cooldown,selected_daily_order,source_stream,source_file,candidate_id
SPXW,20260424,202604,10:30,630,zero_dte,PUT,0.3810370074487286,-0.388888455735599,0.3810370074487286,0.8114657748722149,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,91
SPY,20260424,202604,10:30,630,zero_dte,PUT,0.3639609295514677,-0.1375319063559537,0.3639609295514677,0.5230496373952156,-0.6,-0.6,thr0.245_maxday2,202604,d80,4,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,147
QQQ,20260424,202604,10:40,640,zero_dte,CALL,0.3634092072748672,0.3634092072748672,-0.1242602685273232,0.4962685491651568,-0.6,0.4962685491651568,thr0.117_maxday3,202604,d25,0,SELECTED,"d25,d50,d65,d80",2,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,148
SPY,20260424,202604,11:00,660,zero_dte,PUT,0.4658911649468104,-0.0665063117812107,0.4658911649468104,1.709183713189267,-0.6,-0.6,thr-0.100_maxday3,202604,d35,1,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,146
QQQ,20260424,202604,11:50,710,zero_dte,CALL,0.3277744548664297,0.3277744548664297,-0.0002887002617191,-0.6,-0.6,-0.6,thr0.117_maxday3,202604,d25,0,SELECTED,"d25,d50,d65,d80",2,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,149
QQQ,20260427,202604,10:00,600,zero_dte,CALL,0.3357169598122809,0.3357169598122809,0.1221773934893772,-0.6,0.3538961622039043,-0.6,thr0.300_maxday2,202604,d50,2,SELECTED,"d25,d50,d65,d80",2,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,151
SPXW,20260427,202604,10:00,600,zero_dte,PUT,0.2509989845589735,-0.5554664964331227,0.2509989845589735,-0.6,0.403846287868437,0.403846287868437,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,92
SPY,20260427,202604,10:00,600,zero_dte,CALL,0.1104278552919254,0.1104278552919254,-0.0095348140611354,-0.6,0.4166666004392862,-0.6,thr-0.200_maxday3,202604,d25,0,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,151
SPXW,20260427,202604,10:30,630,zero_dte,PUT,0.3161852712790766,-0.2857596790515802,0.3161852712790766,0.75,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,93
SPY,20260427,202604,10:30,630,zero_dte,PUT,0.2646945689501576,-0.3231155239281392,0.2646945689501576,0.3646409429257518,-0.5098039124022075,-0.5098039124022075,thr0.245_maxday2,202604,d80,4,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,149
QQQ,20260427,202604,10:50,650,zero_dte,CALL,0.3466597464287317,0.3466597464287317,0.1535741879165114,0.2935779114161265,0.2661290173724087,0.2935779114161265,thr0.300_maxday2,202604,d50,2,SELECTED,"d25,d50,d65,d80",2,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,150
SPY,20260427,202604,11:00,660,zero_dte,CALL,0.2518935710375919,0.2518935710375919,0.1909331339153498,0.2833333686546053,0.8776595798646123,0.2833333686546053,thr-0.200_maxday3,202604,d25,0,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,150
SPY,20260427,202604,11:00,660,zero_dte,PUT,0.0906944935615504,-0.0696720970358807,0.0906944935615504,0.2833333686546053,0.8055555003660717,0.8055555003660717,thr-0.100_maxday3,202604,d35,1,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,152
QQQ,20260428,202604,10:00,600,zero_dte,PUT,0.3246245870052239,0.1328085134361691,0.3246245870052239,-0.6,0.406804649416072,0.406804649416072,thr0.300_maxday2,202604,d50,2,SELECTED,"d25,d50,d65,d80",2,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,153
SPXW,20260428,202604,10:00,600,zero_dte,PUT,0.5471952039823527,-0.6221196494480327,0.5471952039823527,-0.6,0.2541322470378955,0.2541322470378955,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,94
SPY,20260428,202604,10:00,600,zero_dte,PUT,-0.0446484278156442,-0.1991094042629821,-0.0446484278156442,-0.6,0.5403225899486959,0.5403225899486959,thr-0.200_maxday3,202604,d25,0,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,158
SPY,20260428,202604,10:05,605,zero_dte,PUT,0.2496298374559579,-0.3699000392191188,0.2496298374559579,-0.5196078248044149,0.3709385566913767,0.3709385566913767,thr0.245_maxday2,202604,d80,4,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,153
SPXW,20260428,202604,10:30,630,zero_dte,PUT,0.3242778731398678,-0.2574357915796446,0.3242778731398678,-0.6,1.2216980962322128,1.2216980962322128,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,95
SPY,20260428,202604,10:30,630,zero_dte,PUT,0.1643397488103346,-0.2054631101945926,0.1643397488103346,-0.6,1.1839623235646188,1.1839623235646188,thr-0.200_maxday3,202604,d25,0,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,154
QQQ,20260428,202604,10:35,635,zero_dte,CALL,0.4500691014555898,0.4500691014555898,0.1782028390169145,-0.6,0.5225119409860879,-0.6,thr0.300_maxday2,202604,d50,2,SELECTED,"d25,d50,d65,d80",2,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,152
SPY,20260428,202604,10:35,635,zero_dte,PUT,0.0867205917563991,0.0047428613967231,0.0867205917563991,-0.6,0.4074073062266872,0.4074073062266872,thr-0.100_maxday3,202604,d35,1,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,156
SPY,20260428,202604,11:00,660,zero_dte,PUT,0.0369322569701633,-0.3961396493705767,0.0369322569701633,-0.6,0.4329268381327551,0.4329268381327551,thr-0.200_maxday3,202604,d25,0,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,157
SPY,20260428,202604,11:05,665,zero_dte,PUT,0.0906109991629817,-0.2617756467773518,0.0906109991629817,-0.6,-0.6,-0.6,thr-0.100_maxday3,202604,d35,1,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,155
SPXW,20260429,202604,10:00,600,zero_dte,PUT,0.3336296057533518,0.065065179526805,0.3336296057533518,0.6715687007823401,-0.0571428707667759,-0.0571428707667759,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,96
SPY,20260429,202604,10:00,600,zero_dte,PUT,0.369803406033955,-0.0589615420261178,0.369803406033955,-0.1400965990684092,0.0865385197323476,0.0865385197323476,thr0.245_maxday2,202604,d80,4,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,159
QQQ,20260429,202604,10:25,625,zero_dte,PUT,0.5893654147787546,-0.2325161466884066,0.5893654147787546,-0.1338290430693848,0.1308593928260966,0.1308593928260966,thr0.000_maxday2,202604,d65,3,SELECTED,"d25,d50,d65,d80",2,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,154
SPXW,20260429,202604,10:30,630,zero_dte,PUT,0.4259078006057318,-0.3462695286187503,0.4259078006057318,0.2892156963575718,0.3571428845123374,0.3571428845123374,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,97
SPY,20260429,202604,10:30,630,zero_dte,PUT,0.1408379374936341,-0.2516001293294298,0.1408379374936341,-0.4342105098048073,0.2560241266680594,0.2560241266680594,thr-0.200_maxday3,202604,d25,0,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,162
SPY,20260429,202604,10:40,640,zero_dte,PUT,0.2790370985651133,-0.30303750038502,0.2790370985651133,-0.2867513786737662,0.2919254388580234,0.2919254388580234,thr0.245_maxday2,202604,d80,4,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,160
QQQ,20260429,202604,10:55,655,zero_dte,PUT,0.4351593606699533,0.0275203755568017,0.4351593606699533,-0.2611335924920736,0.1756486222357247,0.1756486222357247,thr0.000_maxday2,202604,d65,3,SELECTED,"d25,d50,d65,d80",2,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,155
SPY,20260429,202604,11:00,660,zero_dte,PUT,0.1635882777594834,-0.2161643373105856,0.1635882777594834,-0.5064935004616651,0.2743902571991325,0.2743902571991325,thr-0.200_maxday3,202604,d25,0,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,161
SPXW,20260430,202604,10:00,600,zero_dte,PUT,0.2862708911203976,-0.334763688720363,0.2862708911203976,0.6527778016932222,0.2651515370448651,0.2651515370448651,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,98
SPY,20260430,202604,10:00,600,zero_dte,PUT,0.2069612561569299,-0.0954087221709318,0.2069612561569299,0.5744276406860778,-0.6,-0.6,thr-0.100_maxday3,202604,d35,1,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,164
SPY,20260430,202604,10:40,640,zero_dte,PUT,0.182548151877546,-0.1352934380459674,0.182548151877546,0.826923210161604,-0.6,-0.6,thr-0.100_maxday3,202604,d35,1,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,165
SPXW,20260430,202604,10:55,655,zero_dte,PUT,0.2440671297394165,0.1738121658472512,0.2440671297394165,1.088709749366691,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,99
SPY,20260430,202604,11:10,670,zero_dte,PUT,0.0625791751050076,-0.1366127704006007,0.0625791751050076,0.6418918352914265,-0.6,-0.6,thr-0.100_maxday3,202604,d35,1,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,166
SPY,20260430,202604,13:00,780,zero_dte,PUT,0.289088984057954,-0.0726444287481005,0.289088984057954,1.1658729851170802,-0.6,-0.6,thr0.245_maxday2,202604,d80,4,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,163
QQQ,20260430,202604,13:25,805,zero_dte,PUT,0.3034893340410515,0.0098991321737225,0.3034893340410515,1.3184930835751811,-0.6,-0.6,thr0.300_maxday2,202604,d50,2,SELECTED,"d25,d50,d65,d80",2,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,157
QQQ,20260430,202604,14:15,855,zero_dte,PUT,0.334242632463793,-0.525776944573157,0.334242632463793,-0.300699275049103,-0.6,-0.6,thr0.300_maxday2,202604,d50,2,SELECTED,"d25,d50,d65,d80",2,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,156
SPXW,20260501,202605,10:00,600,zero_dte,CALL,0.1480222828471808,0.1480222828471808,-0.5944724821648987,-0.6,0.3279467356599843,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,100
SPY,20260501,202605,10:10,610,zero_dte,CALL,0.1548725397599852,0.1548725397599852,-0.3348626310579475,-0.6,1.0102738808860812,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,169
QQQ,20260501,202605,10:25,625,zero_dte,CALL,0.0932873425566311,0.0932873425566311,-0.3400630762434108,-0.6,1.848039357765784,-0.6,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,158
SPXW,20260501,202605,10:30,630,zero_dte,CALL,0.054253125732333,0.054253125732333,-0.5854610988686736,-0.6,0.719827554313806,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,101
QQQ,20260501,202605,12:00,720,zero_dte,PUT,0.1841451646724319,-0.1888878591462847,0.1841451646724319,-0.6,0.9456521133506692,0.9456521133506692,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,159
SPY,20260501,202605,12:25,745,zero_dte,CALL,0.4247730367341508,0.4247730367341508,-0.4019689169108877,-0.6,-0.6,-0.6,thr0.100_maxday3,202605,d65,3,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,167
SPY,20260501,202605,13:00,780,zero_dte,PUT,0.2872432793675636,-0.2126213246682591,0.2872432793675636,0.2611111670364583,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,168
QQQ,20260504,202605,10:00,600,zero_dte,CALL,0.1002117779661341,0.1002117779661341,-0.145937929112062,-0.6,0.3586956784645567,-0.6,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,160
SPXW,20260504,202605,10:00,600,zero_dte,PUT,0.1102571951820328,0.0603266715486586,0.1102571951820328,0.3228155789270572,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,102
SPXW,20260504,202605,10:00,600,zero_dte,CALL,0.1495382345233061,0.1495382345233061,-0.1720253009327711,0.3757669472614569,-0.6,0.3757669472614569,thr-999.000_maxday2,202605,d65,3,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,103
QQQ,20260504,202605,10:05,605,zero_dte,CALL,0.2956693232416648,0.2956693232416648,-0.1004543671333342,0.3382353284917219,1.256666660308838,0.3382353284917219,thr0.000_maxday3,202605,d35,1,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,161
SPY,20260504,202605,10:10,610,zero_dte,PUT,0.1780905736724502,-0.346042171825162,0.1780905736724502,0.75,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,171
SPY,20260504,202605,10:55,655,zero_dte,PUT,0.1290705070915671,-0.2377478172244609,0.1290705070915671,-0.6,4.9435482010260845,4.9435482010260845,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,172
SPY,20260504,202605,11:25,685,zero_dte,PUT,0.3558145733281987,-0.4812012038638953,0.3558145733281987,-0.6,0.4900000095367431,0.4900000095367431,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,170
SPXW,20260505,202605,10:00,600,zero_dte,PUT,0.1884786074857026,-0.4982517723315596,0.1884786074857026,0.5527570996651319,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,104
QQQ,20260505,202605,10:05,605,zero_dte,CALL,0.0905409239285374,0.0905409239285374,-0.6058154875405107,0.3196202226029709,0.3653846242018708,0.3196202226029709,thr0.000_maxday3,202605,d35,1,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,162
SPY,20260505,202605,10:05,605,zero_dte,PUT,0.3000905390458621,-0.0732913237022844,0.3000905390458621,0.1346154140062361,-0.5132275007128905,-0.5132275007128905,thr0.100_maxday3,202605,d65,3,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,175
SPXW,20260505,202605,10:30,630,zero_dte,PUT,0.1043133332810499,0.050325147880912,0.1043133332810499,-0.0810000419616698,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,105
