ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_stream,source_file,candidate_id,entry_minute,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode
SPXW,20260624,202606,10:30,630,zero_dte,CALL,-0.0584884688994071,-0.0584884688994071,-0.1026272592824402,0.5,-0.3,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,348,1,15,14,18,False,fallback_volume_pace
SPY,20260624,202606,10:30,630,zero_dte,PUT,-0.0921184992406902,-0.0971961395085214,-0.0921184992406902,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1047,1,15,14,18,False,fallback_volume_pace
QQQ,20260624,202606,10:45,645,zero_dte,PUT,0.0079041599665239,-0.2015111108811655,0.0079041599665239,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,645,696,1,15,14,18,False,fallback_volume_pace
SPXW,20260626,202606,10:30,630,zero_dte,CALL,0.2584513444833199,0.2584513444833199,-0.0925953200372888,-0.3,0.5,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,351,1,17,15,18,False,fallback_volume_pace
SPY,20260626,202606,10:30,630,zero_dte,CALL,0.2671081194833279,0.2671081194833279,-0.0932783067490872,-0.3,0.5,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1050,1,17,15,18,False,fallback_volume_pace
SPXW,20260626,202606,11:00,660,zero_dte,CALL,0.1605009622693324,0.1605009622693324,-0.0305091531999236,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,660,352,1,17,16,18,False,fallback_volume_pace
SPY,20260626,202606,11:00,660,zero_dte,CALL,0.1914990754224564,0.1914990754224564,-0.0353211432063098,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,660,1051,1,17,16,18,False,fallback_volume_pace
QQQ,20260626,202606,11:30,690,zero_dte,CALL,0.3870482360551566,0.3870482360551566,0.0656426156877668,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,690,699,1,17,15,18,False,fallback_volume_pace
QQQ,20260626,202606,12:00,720,zero_dte,CALL,0.3177657094299083,0.3177657094299083,0.0856724341180974,-0.3,0.5,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,720,700,1,17,16,18,False,fallback_volume_pace
QQQ,20260629,202606,11:30,690,zero_dte,PUT,-0.0051422837599477,-0.2824058192472183,-0.0051422837599477,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,690,702,1,18,17,18,False,fallback_volume_pace
SPXW,20260629,202606,12:00,720,zero_dte,PUT,0.0512044911631131,-0.151424178193944,0.0512044911631131,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,720,354,1,18,17,18,False,fallback_volume_pace
SPY,20260629,202606,12:00,720,zero_dte,PUT,0.0420554496925139,-0.1763013037147364,0.0420554496925139,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,720,1053,1,18,17,18,False,fallback_volume_pace
