ticker,sources,cap,minscore,daily_order,select_pass,test_pass,both,near,sel_tr,sel_wr,sel_pf,sel_minM,sel_pnl,sel_call,test_tr,test_wr,test_pf,test_minM,test_pnl,test_call
SPY,"d80_zero,d50ret,d65win",3,-999999.0,score_desc,True,True,True,2.604273197056643,617,0.46353322528363045,1.319936162447782,23,22.518442066818572,0.3695299837925446,262,0.5267175572519084,1.5167686081384613,44,13.5619388657045,0.6068702290076335
SPY,"d80_zero,d65win,d50ret",3,-999999.0,score_desc,True,True,True,2.604273197056643,617,0.46353322528363045,1.319936162447782,23,22.518442066818572,0.3695299837925446,262,0.5267175572519084,1.5167686081384613,44,13.5619388657045,0.6068702290076335
SPY,"d80_front,d80_zero,d80",2,-999999.0,time_asc,True,True,True,2.5459187989046637,458,0.4890829694323144,1.3248673989975195,23,16.209202360770888,0.40611353711790393,187,0.5454545454545454,1.5922243173780188,34,10.987640686712098,0.6203208556149733
SPY,"d65win,d80_front,d80_zero",2,-999999.0,score_desc,True,True,True,2.5452508208577873,429,0.49417249417249415,1.3359290070524743,23,14.483497647360915,0.3916083916083916,186,0.5860215053763441,1.8141426257399684,34,11.031434315920961,0.6774193548387096
SPY,"d65win,d80_zero,d80_front",2,-999999.0,score_desc,True,True,True,2.5452508208577873,429,0.49417249417249415,1.3359290070524743,23,14.483497647360915,0.3916083916083916,186,0.5860215053763441,1.8141426257399684,34,11.031434315920961,0.6774193548387096
SPY,"d80_front,d65win,d80_zero",2,-999999.0,score_desc,True,True,True,2.5452508208577873,429,0.49417249417249415,1.3359290070524743,23,14.483497647360915,0.3916083916083916,186,0.5860215053763441,1.8141426257399684,34,11.031434315920961,0.6774193548387096
SPY,"d80_front,d80_zero,d65win",2,-999999.0,score_desc,True,True,True,2.5452508208577873,429,0.49417249417249415,1.3359290070524743,23,14.483497647360915,0.3916083916083916,186,0.5860215053763441,1.8141426257399684,34,11.031434315920961,0.6774193548387096
SPY,"d80_zero,d65win,d80_front",2,-999999.0,score_desc,True,True,True,2.5452508208577873,429,0.49417249417249415,1.3359290070524743,23,14.483497647360915,0.3916083916083916,186,0.5860215053763441,1.8141426257399684,34,11.031434315920961,0.6774193548387096
SPY,"d80_zero,d80_front,d65win",2,-999999.0,score_desc,True,True,True,2.5452508208577873,429,0.49417249417249415,1.3359290070524743,23,14.483497647360915,0.3916083916083916,186,0.5860215053763441,1.8141426257399684,34,11.031434315920961,0.6774193548387096
SPY,"d80,d80_zero,d80_front",2,-999999.0,time_asc,True,True,True,2.537471550256874,458,0.4868995633187773,1.3176372694603868,23,16.143689028195837,0.4039301310043668,187,0.5347593582887701,1.5839973180798936,34,11.149782719575096,0.6149732620320856
SPY,"d80_zero,d80_front,d80",2,-999999.0,time_asc,True,True,True,2.5286276550052857,458,0.4890829694323144,1.3132527991275813,23,15.767925220161455,0.40611353711790393,187,0.5454545454545454,1.5814520590072945,34,10.861263424377508,0.6203208556149733
SPY,"d80_zero,d80,d80_front",2,-999999.0,time_asc,True,True,True,2.5190029657417194,458,0.4847161572052402,1.3026128350957566,23,15.470866653865691,0.4017467248908297,187,0.5401069518716578,1.6141383313035575,34,11.696530690206579,0.6149732620320856
SPY,"d80_front,d80,d80_zero",2,-999999.0,time_asc,True,True,True,2.514471685497905,458,0.4868995633187773,1.3097485134779223,23,15.54777275181511,0.4039301310043668,187,0.5347593582887701,1.546249295547908,34,10.23458811830542,0.6310160427807486
SPY,"d50ret,d65win,d80_zero",2,-999999.0,score_desc,True,True,True,2.508863340446265,456,0.47368421052631576,1.3188524613950434,23,16.27599637327778,0.3618421052631579,184,0.5434782608695652,1.5941046759004838,34,9.356670479212815,0.6521739130434783
SPY,"d50ret,d80_zero,d65win",2,-999999.0,score_desc,True,True,True,2.508863340446265,456,0.47368421052631576,1.3188524613950434,23,16.27599637327778,0.3618421052631579,184,0.5434782608695652,1.5941046759004838,34,9.356670479212815,0.6521739130434783
SPY,"d65win,d50ret,d80_zero",2,-999999.0,score_desc,True,True,True,2.508863340446265,456,0.47368421052631576,1.3188524613950434,23,16.27599637327778,0.3618421052631579,184,0.5434782608695652,1.5941046759004838,34,9.356670479212815,0.6521739130434783
SPY,"d65win,d80_zero,d50ret",2,-999999.0,score_desc,True,True,True,2.508863340446265,456,0.47368421052631576,1.3188524613950434,23,16.27599637327778,0.3618421052631579,184,0.5434782608695652,1.5941046759004838,34,9.356670479212815,0.6521739130434783
SPY,"d80_zero,d50ret,d65win",2,-999999.0,score_desc,True,True,True,2.508863340446265,456,0.47368421052631576,1.3188524613950434,23,16.27599637327778,0.3618421052631579,184,0.5434782608695652,1.5941046759004838,34,9.356670479212815,0.6521739130434783
SPY,"d80_zero,d65win,d50ret",2,-999999.0,score_desc,True,True,True,2.508863340446265,456,0.47368421052631576,1.3188524613950434,23,16.27599637327778,0.3618421052631579,184,0.5434782608695652,1.5941046759004838,34,9.356670479212815,0.6521739130434783
SPY,"d65win,d80_zero",3,-999999.0,score_desc,True,True,True,2.502964065575611,473,0.4714587737843552,1.3424283135971977,19,17.662602586287576,0.3678646934460888,253,0.5375494071146245,1.5458618335744876,38,13.245095233118281,0.6837944664031621
SPY,"d80_zero,d65win",3,-999999.0,score_desc,True,True,True,2.502964065575611,473,0.4714587737843552,1.3424283135971977,19,17.662602586287576,0.3678646934460888,253,0.5375494071146245,1.5458618335744876,38,13.245095233118281,0.6837944664031621
