sources,maxday,minscore,select_pass,test_pass,sel_tr,sel_wr,sel_pf,sel_minM,sel_pnl,sel_call,test_tr,test_wr,test_pf,test_minM,test_pnl,test_call,both,near
"ptdj35,struct,cons22",4,0.2,True,True,213,0.4788732394366197,1.355545506867386,67,10.086222032753057,0.5164319248826291,300,0.49,1.6174082779502146,52,26.10603132428251,0.5133333333333333,True,2.17070026369084
"cons32,struct,ptdj80",5,0.5,True,True,250,0.508,1.3074131813452576,72,9.729455503474954,0.648,336,0.49702380952380953,1.451780269037728,54,20.087582270761665,0.5625,True,2.169241069430605
"struct,cons32,ptdj80",5,0.5,True,True,250,0.508,1.3074131813452576,72,9.729455503474954,0.648,336,0.49702380952380953,1.451780269037728,54,20.087582270761665,0.5625,True,2.169241069430605
"struct,ptdj80,cons22",5,0.5,True,True,250,0.512,1.3142399487952174,72,9.851246895970355,0.652,332,0.5,1.4688760359495632,52,20.592273455724722,0.5662650602409639,True,2.1671159847447807
"struct,cons22,ptdj35",4,0.2,True,True,213,0.4788732394366197,1.355545506867386,67,10.086222032753057,0.5164319248826291,300,0.49,1.610696718221587,52,25.822244736431685,0.5133333333333333,True,2.1639887039622123
"wconly,cons22,ptdj80",4,0.2,True,True,225,0.48444444444444446,1.3048079469323217,68,8.764127612585755,0.5466666666666666,326,0.5184049079754601,1.4645018232313294,57,16.963558283373963,0.4601226993865031,True,2.15500847500346
"wconly,cons22,ptdj80",5,0.5,True,True,250,0.516,1.3403587997314403,72,10.537202545838737,0.652,317,0.5078864353312302,1.5038630352798028,47,19.889779528059982,0.5583596214511041,True,2.1519947056737037
"cons22,topk,ptdj35",4,0.2,True,True,213,0.4694835680751174,1.3009825832340924,67,8.641794566421183,0.5164319248826291,299,0.49498327759197325,1.657994044174521,52,27.13770968032459,0.5117056856187291,True,2.1479103187427944
"cons22,ptdj35,topk",4,0.2,True,True,213,0.4694835680751174,1.3009825832340924,67,8.641794566421183,0.5164319248826291,299,0.49498327759197325,1.657994044174521,52,27.13770968032459,0.5117056856187291,True,2.1479103187427944
"topk,ptdj35,cons22",4,0.0,True,True,217,0.47465437788018433,1.3227922645916463,67,9.390335670362889,0.5161290322580645,334,0.5059880239520959,1.5028463934359497,57,22.134213411512615,0.5299401197604791,True,2.1469234616921566
"ptdj35,topk,cons22",4,0.0,True,True,217,0.47465437788018433,1.3227922645916463,67,9.390335670362889,0.5161290322580645,334,0.5059880239520959,1.5028463934359497,57,22.134213411512615,0.5299401197604791,True,2.1469234616921566
