scan_rank,name,dir,eligible_pre2026_selection,test_pass,fold_2026_ok,test_pass_with_lineage,observed_ticker_gates_passed,all_ticker_wilson_lower_passed,strict_pre2026_lineage_candidate,strict_pre2026_lineage_robust_passed,test_wr_min,test_pf_min,test_min_month_min,test_pnl_sum,wilson_min,wilson_min_ticker,select_score,fold_2026_checked,fold_2026_issues,spxw_trades,spxw_wins,spxw_win_rate,spxw_profit_factor,spxw_min_month_trades,spxw_wilson_lower,spxw_wilson_upper,spxw_wilson_lower_passed,spy_trades,spy_wins,spy_win_rate,spy_profit_factor,spy_min_month_trades,spy_wilson_lower,spy_wilson_upper,spy_wilson_lower_passed,qqq_trades,qqq_wins,qqq_win_rate,qqq_profit_factor,qqq_min_month_trades,qqq_wilson_lower,qqq_wilson_upper,qqq_wilson_lower_passed
619,event_static_union_longsrc_spy_2025select_2026janmay_v1,research_papers\JEPA\results\event_static_union_longsrc_spy_2025select_2026janmay_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,11.606373186236834,0.47540198257029914,SPY,-1000000000.0,10,,0,0,nan,nan,0,nan,nan,False,208,113,0.5432692307692307,1.567646428945818,44,0.47540198257029914,0.6095672208151225,True,0,0,nan,nan,0,nan,nan,False
620,event_static_union_pre2025_qbackfill_spxwspy_2024h2_guard_select_v1,research_papers\JEPA\results\event_static_union_pre2025_qbackfill_spxwspy_2024h2_guard_select_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
621,event_static_union_pretest_octdec_selected_2026janmay_risk5000_v1,research_papers\JEPA\results\event_static_union_pretest_octdec_selected_2026janmay_risk5000_v1,False,False,True,False,True,False,False,False,0.4668192219679634,1.35054706341436,31,53.76493992568338,0.4205361461503249,QQQ,-1000000000.0,28,,190,102,0.5368421052631579,1.6812987375759074,31,0.4659121545624083,0.6063118169510859,True,325,166,0.5107692307692308,1.5770911467305875,70,0.45661463817734327,0.5646722154484243,True,437,204,0.4668192219679634,1.35054706341436,72,0.4205361461503249,0.5136805673194594,False
622,event_static_union_pretest_octdec_selected_scorecap5_2026janmay_risk5000_v2,research_papers\JEPA\results\event_static_union_pretest_octdec_selected_scorecap5_2026janmay_risk5000_v2,False,True,True,True,True,False,False,False,0.4668192219679634,1.35054706341436,19,55.26261571582455,0.4205361461503249,QQQ,-1000000000.0,28,,134,81,0.6044776119402985,2.2836328899111376,19,0.5198870516142258,0.6832448670374967,True,325,166,0.5107692307692308,1.5770911467305875,70,0.45661463817734327,0.5646722154484243,True,437,204,0.4668192219679634,1.35054706341436,72,0.4205361461503249,0.5136805673194594,False
623,event_static_union_qqq_2024h2_pretest_backfill_cons_m2s1c45_d65win_d80_d80front_t18_md2_cd0_v1,research_papers\JEPA\results\event_static_union_qqq_2024h2_pretest_backfill_cons_m2s1c45_d65win_d80_d80front_t18_md2_cd0_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
624,event_static_union_qqq_2024h2_pretest_primary_cons_m2s1c45_d65win_d80_v1,research_papers\JEPA\results\event_static_union_qqq_2024h2_pretest_primary_cons_m2s1c45_d65win_d80_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
625,event_static_union_qqq_d80_win80_ptdj80_octdec_select_2026janmay_v1,research_papers\JEPA\results\event_static_union_qqq_d80_win80_ptdj80_octdec_select_2026janmay_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,17.857427769967764,0.4205361461503249,QQQ,-1000000000.0,12,,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,437,204,0.4668192219679634,1.35054706341436,72,0.4205361461503249,0.5136805673194594,False
626,event_static_union_spxw_2024_pretest_component_objpass_v1,research_papers\JEPA\results\event_static_union_spxw_2024_pretest_component_objpass_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
627,event_static_union_spxw_2024h2_pretest_component_objpass_v1,research_papers\JEPA\results\event_static_union_spxw_2024h2_pretest_component_objpass_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
628,event_static_union_spxw_vol25phys_octdec_select_2026janmay_v1,research_papers\JEPA\results\event_static_union_spxw_vol25phys_octdec_select_2026janmay_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,11.675372248991003,0.4659121545624083,SPXW,-1000000000.0,4,,190,102,0.5368421052631579,1.6812987375759074,31,0.4659121545624083,0.6063118169510859,True,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
629,event_static_union_spxw_vol25phys_scorecap5_octdec_select_2026janmay_v1,research_papers\JEPA\results\event_static_union_spxw_vol25phys_scorecap5_octdec_select_2026janmay_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,13.173048039132176,0.5198870516142258,SPXW,-1000000000.0,4,,134,81,0.6044776119402985,2.2836328899111376,19,0.5198870516142258,0.6832448670374967,True,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
630,event_static_union_spy_2024h2_pretest_component_simpler_v1,research_papers\JEPA\results\event_static_union_spy_2024h2_pretest_component_simpler_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
631,event_static_union_spy_topk_ptdj35_cons22_octdec_select_2026janmay_v1,research_papers\JEPA\results\event_static_union_spy_topk_ptdj35_cons22_octdec_select_2026janmay_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,24.232139906724612,0.45661463817734327,SPY,-1000000000.0,12,,0,0,nan,nan,0,nan,nan,False,325,166,0.5107692307692308,1.5770911467305875,70,0.45661463817734327,0.5646722154484243,True,0,0,nan,nan,0,nan,nan,False
632,event_trade_union_component_meta_selector_scorecap5pool_s3_2026janmay_v1,research_papers\JEPA\results\event_trade_union_component_meta_selector_scorecap5pool_s3_2026janmay_v1,False,False,False,False,False,False,False,False,0.46113989637305697,1.2647968564308485,19,45.98053549579087,0.4120380624530814,QQQ,-1000000000.0,12,row1:select_months:after_202512|row1:inner_val_months:after_202512|row2:select_months:after_202512|row2:inner_val_months:after_202512|row3:select_months:after_202512|row3:inner_val_months:after_202512|row6:select_months:after_202512|row6:inner_val_months:after_202512|row7:select_months:after_202512|row7:inner_val_months:after_202512|row8:select_months:after_202512|row8:inner_val_months:after_202512|row11:select_months:after_202512|row11:inner_val_months:after_202512|row12:select_months:after_202512|row12:inner_val_months:after_202512|row13:select_months:after_202512|row13:inner_val_months:after_202512,134,75,0.5597014925373134,1.9282930089878336,19,0.4751485749972079,0.6409268070894905,True,318,160,0.5031446540880503,1.5396240061831727,63,0.4484824765610711,0.5577317632305594,False,386,178,0.46113989637305697,1.2647968564308485,72,0.4120380624530814,0.5110075774571716,False
633,event_trade_union_component_meta_selector_scorecap5pool_s3_top5penalty_2026janmay_v1,research_papers\JEPA\results\event_trade_union_component_meta_selector_scorecap5pool_s3_top5penalty_2026janmay_v1,False,False,False,False,False,False,False,False,0.4481865284974093,1.2102076456242237,19,43.66468513389701,0.3993282611264762,QQQ,-1000000000.0,12,row1:select_months:after_202512|row1:inner_val_months:after_202512|row2:select_months:after_202512|row2:inner_val_months:after_202512|row3:select_months:after_202512|row3:inner_val_months:after_202512|row6:select_months:after_202512|row6:inner_val_months:after_202512|row7:select_months:after_202512|row7:inner_val_months:after_202512|row8:select_months:after_202512|row8:inner_val_months:after_202512|row11:select_months:after_202512|row11:inner_val_months:after_202512|row12:select_months:after_202512|row12:inner_val_months:after_202512|row13:select_months:after_202512|row13:inner_val_months:after_202512,134,75,0.5597014925373134,1.9282930089878336,19,0.4751485749972079,0.6409268070894905,True,318,160,0.5031446540880503,1.5396240061831727,63,0.4484824765610711,0.5577317632305594,False,386,173,0.4481865284974093,1.2102076456242237,72,0.3993282611264762,0.4980659254205278,False
634,event_trade_union_component_meta_selector_scorecap5pool_s3_with_qqq_staticpre_2026janmay_v1,research_papers\JEPA\results\event_trade_union_component_meta_selector_scorecap5pool_s3_with_qqq_staticpre_2026janmay_v1,False,False,False,False,False,False,False,False,0.46113989637305697,1.2647968564308485,19,45.98053549579087,0.4120380624530814,QQQ,-1000000000.0,12,row1:select_months:after_202512|row1:inner_val_months:after_202512|row2:select_months:after_202512|row2:inner_val_months:after_202512|row3:select_months:after_202512|row3:inner_val_months:after_202512|row6:select_months:after_202512|row6:inner_val_months:after_202512|row7:select_months:after_202512|row7:inner_val_months:after_202512|row8:select_months:after_202512|row8:inner_val_months:after_202512|row11:select_months:after_202512|row11:inner_val_months:after_202512|row12:select_months:after_202512|row12:inner_val_months:after_202512|row13:select_months:after_202512|row13:inner_val_months:after_202512,134,75,0.5597014925373134,1.9282930089878336,19,0.4751485749972079,0.6409268070894905,True,318,160,0.5031446540880503,1.5396240061831727,63,0.4484824765610711,0.5577317632305594,False,386,178,0.46113989637305697,1.2647968564308485,72,0.4120380624530814,0.5110075774571716,False
635,event_trade_union_config_selector_scorecap5pool_monthly_s3_ordergrid_qqq_md8_2026janmay_v1,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_ordergrid_qqq_md8_2026janmay_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.63663105075793,0.40597357421477726,QQQ,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,366,167,0.4562841530054645,1.271779048027831,52,0.40597357421477726,0.5075028648463336,False
636,event_trade_union_config_selector_scorecap5pool_monthly_s3_ordergrid_spxw_2026janmay_v1,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_ordergrid_spxw_2026janmay_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.49315101787393,0.49743311776773846,SPXW,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,134,78,0.582089552238806,2.1516912802001467,19,0.49743311776773846,0.6621705326014722,True,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
637,event_trade_union_config_selector_scorecap5pool_monthly_s3_ordergrid_spxw_spy_qqq_2026janmay_v1,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_ordergrid_spxw_spy_qqq_2026janmay_v1,False,False,False,False,False,False,False,False,0.4562841530054645,1.271779048027831,19,47.462748645529445,0.40597357421477726,QQQ,-1000000000.0,12,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512|row6:select_months:after_202512|row7:select_months:after_202512|row8:select_months:after_202512|row11:select_months:after_202512|row12:select_months:after_202512|row13:select_months:after_202512,134,78,0.582089552238806,2.151691280200147,19,0.49743311776773846,0.6621705326014722,True,318,160,0.5031446540880503,1.5396240061831727,63,0.4484824765610711,0.5577317632305594,False,366,167,0.4562841530054645,1.271779048027831,52,0.40597357421477726,0.5075028648463336,False
638,event_trade_union_config_selector_scorecap5pool_monthly_s3_ordergrid_spy_2026janmay_v1,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_ordergrid_spy_2026janmay_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,22.332966576897586,0.4484824765610711,SPY,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,318,160,0.5031446540880503,1.5396240061831727,63,0.4484824765610711,0.5577317632305594,False,0,0,nan,nan,0,nan,nan,False
639,event_trade_union_config_selector_scorecap5pool_monthly_s3_qqq_2026janmay_v1,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_qqq_2026janmay_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,4.860933075059764,0.38512967337348925,QQQ,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,266,118,0.44360902255639095,1.1444635191671988,39,0.38512967337348925,0.5036939338990515,False
640,event_trade_union_config_selector_scorecap5pool_monthly_s3_qqq_md8_2026janmay_v1,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_qqq_md8_2026janmay_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.682025296046211,0.4120380624530814,QQQ,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,386,178,0.46113989637305697,1.2647968564308485,72,0.4120380624530814,0.5110075774571716,False
641,event_trade_union_config_selector_scorecap5pool_monthly_s3_qqq_md8_2026janmay_v2,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_qqq_md8_2026janmay_v2,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.682025296046211,0.4120380624530814,QQQ,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,386,178,0.46113989637305697,1.2647968564308485,72,0.4120380624530814,0.5110075774571716,False
642,event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_2026janmay_v1,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_2026janmay_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.319728676976583,0.42379418205055697,SPXW,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,134,68,0.5074626865671642,1.6266800548619096,19,0.42379418205055697,0.5907152407102804,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
643,event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_2026janmay_v2,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_2026janmay_v2,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.319728676976583,0.42379418205055697,SPXW,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,134,68,0.5074626865671642,1.6266800548619096,19,0.42379418205055697,0.5907152407102804,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
644,event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_spy_qqq_2026janmay_v1,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_spy_qqq_2026janmay_v1,False,False,False,False,False,False,False,False,0.46113989637305697,1.2647968564308485,19,45.834867605836465,0.4120380624530814,QQQ,-1000000000.0,12,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512|row6:select_months:after_202512|row7:select_months:after_202512|row8:select_months:after_202512|row11:select_months:after_202512|row12:select_months:after_202512|row13:select_months:after_202512,134,68,0.5074626865671642,1.6266800548619096,19,0.42379418205055697,0.5907152407102804,False,318,164,0.5157232704402516,1.6141363499045411,63,0.46093658207219623,0.5701346168859567,True,386,178,0.46113989637305697,1.2647968564308485,72,0.4120380624530814,0.5110075774571716,False
645,event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_spy_qqq_2026janmay_v2,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_spy_qqq_2026janmay_v2,False,False,False,False,False,False,False,False,0.46113989637305697,1.2647968564308485,19,45.834867605836465,0.4120380624530814,QQQ,-1000000000.0,12,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512|row6:select_months:after_202512|row7:select_months:after_202512|row8:select_months:after_202512|row11:select_months:after_202512|row12:select_months:after_202512|row13:select_months:after_202512,134,68,0.5074626865671642,1.6266800548619096,19,0.42379418205055697,0.5907152407102804,False,318,164,0.5157232704402516,1.6141363499045411,63,0.46093658207219623,0.5701346168859567,True,386,178,0.46113989637305697,1.2647968564308485,72,0.4120380624530814,0.5110075774571716,False
646,event_trade_union_config_selector_scorecap5pool_monthly_s3_spy_2026janmay_v1,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_spy_2026janmay_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,24.83311363281367,0.46093658207219623,SPY,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,318,164,0.5157232704402516,1.6141363499045411,63,0.46093658207219623,0.5701346168859567,True,0,0,nan,nan,0,nan,nan,False
