ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,monthly_backfill_role,backfill_min_month_trades,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,runtime_replay_role,event_delta_bucket,event_delta_target
QQQ,20250502,202505,10:00,600,zero_dte,CALL,-0.2626602485440985,-0.2626602485440985,-0.2900712721679085,0.5,-0.3,0.5,thr-999.000_maxday3,202505,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,1752,1,fallback,18,2,1,18,False,fallback_volume_pace,fallback,50,0.5
SPXW,20250502,202505,10:00,600,zero_dte,CALL,0.4118740804572448,0.4118740804572448,0.2801897195806965,0.5,-0.3,0.5,thr0.388_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,654,0,primary,18,2,1,18,False,primary,primary,25,0.25
SPY,20250502,202505,12:00,720,zero_dte,PUT,0.497055542272492,0.2784012093636873,0.497055542272492,0.5,-0.3,-0.3,thr0.424_maxday1,202505,720,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,580,0,primary,18,2,2,18,False,primary,primary,25,0.25
QQQ,20250505,202505,10:00,600,zero_dte,PUT,0.7206518109376826,0.1424872885692382,0.7206518109376826,-0.3,0.5,0.5,thr0.409_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,766,0,primary,18,3,2,18,False,primary,primary,25,0.25
SPXW,20250505,202505,10:00,600,zero_dte,PUT,0.676466278990213,0.1302129281155129,0.676466278990213,-0.3,0.5,0.5,thr0.388_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,655,0,primary,18,3,2,18,False,primary,primary,25,0.25
SPY,20250505,202505,10:00,600,zero_dte,PUT,0.6192554007773591,0.1431910418174921,0.6192554007773591,-0.3,0.5,0.5,thr0.424_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,581,0,primary,18,3,3,18,False,primary,primary,25,0.25
QQQ,20250506,202505,10:00,600,zero_dte,CALL,0.5349913901626279,0.5349913901626279,0.1615738607462728,0.5,-0.3,0.5,thr0.409_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,767,0,primary,18,4,3,18,False,primary,primary,25,0.25
SPXW,20250506,202505,10:00,600,zero_dte,CALL,0.5866098353636853,0.5866098353636853,0.1617861710101165,0.5,-0.3,0.5,thr0.388_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,656,0,primary,18,4,3,18,False,primary,primary,25,0.25
SPY,20250506,202505,10:00,600,zero_dte,CALL,0.578700988470527,0.578700988470527,0.1771182320916949,0.5,-0.3,0.5,thr0.424_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,582,0,primary,18,4,4,18,False,primary,primary,25,0.25
QQQ,20250507,202505,10:00,600,zero_dte,PUT,-0.1548448781037108,-0.2500817401333586,-0.1548448781037108,-0.3,-0.3,-0.3,thr-999.000_maxday3,202505,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,1761,1,fallback,18,5,4,18,False,fallback_volume_pace,fallback,50,0.5
SPXW,20250507,202505,10:00,600,zero_dte,PUT,-0.1291040044466491,-0.2851411948803968,-0.1291040044466491,-0.3,0.5,0.5,thr-999.000_maxday3,202505,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,1761,1,fallback,18,5,4,18,False,fallback_volume_pace,fallback,50,0.5
SPY,20250507,202505,10:15,615,zero_dte,PUT,0.4502356589920611,0.2151374777494219,0.4502356589920611,-0.3,0.5,0.5,thr0.424_maxday1,202505,615,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,583,0,primary,18,5,5,18,False,primary,primary,25,0.25
SPXW,20250508,202505,10:00,600,zero_dte,PUT,0.4483038895826207,0.2136601233467604,0.4483038895826207,-0.3,0.5,0.5,thr0.388_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,658,0,primary,18,5,5,18,False,primary,primary,25,0.25
SPY,20250508,202505,10:00,600,zero_dte,PUT,0.4326223837504423,0.2559510313817997,0.4326223837504423,-0.3,0.5,0.5,thr0.424_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,584,0,primary,18,5,6,18,False,primary,primary,25,0.25
QQQ,20250508,202505,10:15,615,zero_dte,CALL,0.4321576847734029,0.4321576847734029,0.2631871981482861,-0.3,-0.3,-0.3,thr0.409_maxday1,202505,615,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,769,0,primary,18,5,5,18,False,primary,primary,25,0.25
QQQ,20250509,202505,10:00,600,zero_dte,PUT,0.6090857838205158,0.1888655655584819,0.6090857838205158,-0.3,0.5,0.5,thr0.409_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,770,0,primary,18,6,6,18,False,primary,primary,25,0.25
SPXW,20250509,202505,10:00,600,zero_dte,PUT,0.5995910151791176,0.2125740608069574,0.5995910151791176,-0.3,0.5,0.5,thr0.388_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,659,0,primary,18,6,6,18,False,primary,primary,25,0.25
SPY,20250509,202505,10:00,600,zero_dte,PUT,0.6294274103506956,0.2009294265968725,0.6294274103506956,-0.3,0.5,0.5,thr0.424_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,585,0,primary,18,6,7,18,False,primary,primary,25,0.25
SPXW,20250512,202505,10:00,600,zero_dte,CALL,0.473695388105183,0.473695388105183,0.2723128739437851,-0.3,-0.3,-0.3,thr0.388_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,660,0,primary,18,7,7,18,False,primary,primary,25,0.25
SPY,20250512,202505,10:00,600,zero_dte,CALL,0.5069264133034641,0.5069264133034641,0.2458055858641619,-0.3,-0.3,-0.3,thr0.424_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,586,0,primary,18,7,8,18,False,primary,primary,25,0.25
QQQ,20250512,202505,10:15,615,zero_dte,CALL,0.4772368788630018,0.4772368788630018,0.3161026133433793,-0.3,0.5,-0.3,thr0.409_maxday1,202505,615,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,771,0,primary,18,7,7,18,False,primary,primary,25,0.25
QQQ,20250513,202505,10:00,600,zero_dte,CALL,0.512771408913285,0.512771408913285,0.2422497675573372,0.5,-0.3,0.5,thr0.409_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,772,0,primary,18,8,8,18,False,primary,primary,25,0.25
SPXW,20250513,202505,10:00,600,zero_dte,CALL,0.5808171555919528,0.5808171555919528,0.2263175858946302,0.5,-0.3,0.5,thr0.388_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,661,0,primary,18,8,8,18,False,primary,primary,25,0.25
SPY,20250513,202505,10:00,600,zero_dte,CALL,0.5621244623916819,0.5621244623916819,0.2576855139567718,0.5,-0.3,0.5,thr0.424_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,587,0,primary,18,8,9,18,False,primary,primary,25,0.25
QQQ,20250514,202505,10:00,600,zero_dte,CALL,0.5156768966566685,0.5156768966566685,0.2991502754846138,-0.3,-0.3,-0.3,thr0.409_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,773,0,primary,18,9,9,18,False,primary,primary,25,0.25
SPXW,20250514,202505,10:00,600,zero_dte,CALL,0.4649962943872112,0.4649962943872112,0.2906593226821267,-0.3,-0.3,-0.3,thr0.388_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,662,0,primary,18,9,9,18,False,primary,primary,25,0.25
SPY,20250514,202505,10:00,600,zero_dte,CALL,0.4856077451748092,0.4856077451748092,0.2737387857451981,-0.3,-0.3,-0.3,thr0.424_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,588,0,primary,18,9,10,18,False,primary,primary,25,0.25
QQQ,20250515,202505,10:15,615,zero_dte,PUT,0.439656529286313,0.3219728459883657,0.439656529286313,-0.3,-0.3,-0.3,thr0.409_maxday1,202505,615,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,774,0,primary,18,9,10,18,False,primary,primary,25,0.25
SPXW,20250515,202505,10:15,615,zero_dte,PUT,0.4567905321370177,0.3241997387683042,0.4567905321370177,-0.3,-0.3,-0.3,thr0.388_maxday1,202505,615,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,663,0,primary,18,9,10,18,False,primary,primary,25,0.25
SPY,20250515,202505,10:15,615,zero_dte,PUT,0.476896163575811,0.3033269845163716,0.476896163575811,-0.3,-0.3,-0.3,thr0.424_maxday1,202505,615,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,589,0,primary,18,9,11,18,False,primary,primary,25,0.25
QQQ,20250516,202505,10:00,600,zero_dte,CALL,0.4205531503469755,0.4205531503469755,0.192903044457685,-0.3,-0.3,-0.3,thr0.409_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,775,0,primary,18,10,11,18,False,primary,primary,25,0.25
SPXW,20250516,202505,11:30,690,zero_dte,PUT,0.4202686849906271,0.345107380057255,0.4202686849906271,0.5,-0.3,-0.3,thr0.388_maxday1,202505,690,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,664,0,primary,18,10,11,18,False,primary,primary,25,0.25
SPY,20250516,202505,11:45,705,zero_dte,PUT,0.4712734392053236,0.2858520161460739,0.4712734392053236,-0.3,-0.3,-0.3,thr0.424_maxday1,202505,705,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,590,0,primary,18,10,12,18,False,primary,primary,25,0.25
QQQ,20250519,202505,10:00,600,zero_dte,CALL,0.4815211687669549,0.4815211687669549,0.2544065470251472,0.5,-0.3,0.5,thr0.409_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,776,0,primary,18,11,12,18,False,primary,primary,25,0.25
SPXW,20250519,202505,10:00,600,zero_dte,CALL,0.4576198688015859,0.4576198688015859,0.2654766313988149,0.5,-0.3,0.5,thr0.388_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,665,0,primary,18,11,12,18,False,primary,primary,25,0.25
SPY,20250519,202505,10:00,600,zero_dte,CALL,0.443759483917478,0.443759483917478,0.2513978769800943,0.5,-0.3,0.5,thr0.424_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,591,0,primary,18,11,13,18,False,primary,primary,25,0.25
QQQ,20250520,202505,10:30,630,zero_dte,PUT,0.4493840121811329,0.3122770634796078,0.4493840121811329,0.5,-0.3,-0.3,thr0.409_maxday1,202505,630,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,777,0,primary,18,12,13,18,False,primary,primary,25,0.25
SPXW,20250520,202505,10:30,630,zero_dte,PUT,0.4495644466654532,0.2912251417993732,0.4495644466654532,0.5,-0.3,-0.3,thr0.388_maxday1,202505,630,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,666,0,primary,18,12,13,18,False,primary,primary,25,0.25
SPY,20250520,202505,10:30,630,zero_dte,PUT,0.5346769339623473,0.2519682496350354,0.5346769339623473,0.5,-0.3,-0.3,thr0.424_maxday1,202505,630,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,592,0,primary,18,12,14,18,False,primary,primary,25,0.25
QQQ,20250521,202505,10:00,600,zero_dte,CALL,0.4762253132556721,0.4762253132556721,0.3374107901388995,0.5,-0.3,0.5,thr0.409_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,778,0,primary,18,13,14,18,False,primary,primary,25,0.25
SPXW,20250521,202505,10:00,600,zero_dte,CALL,0.5816301178514076,0.5816301178514076,0.2443450939266608,0.5,-0.3,0.5,thr0.388_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,667,0,primary,18,13,14,18,False,primary,primary,25,0.25
SPY,20250521,202505,10:00,600,zero_dte,CALL,0.5887034565873452,0.5887034565873452,0.2748448357370874,0.5,-0.3,0.5,thr0.424_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,593,0,primary,18,13,15,18,False,primary,primary,25,0.25
QQQ,20250522,202505,10:00,600,zero_dte,PUT,0.4481942538328725,0.2448611095838797,0.4481942538328725,-0.3,-0.3,-0.3,thr0.409_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,779,0,primary,18,14,15,18,False,primary,primary,25,0.25
SPXW,20250522,202505,10:00,600,zero_dte,PUT,0.4105959939127192,0.2051758216033996,0.4105959939127192,-0.3,-0.3,-0.3,thr0.388_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,668,0,primary,18,14,15,18,False,primary,primary,25,0.25
SPY,20250522,202505,10:45,645,zero_dte,PUT,0.4439772437918013,0.3104236174424262,0.4439772437918013,-0.3,0.5,0.5,thr0.424_maxday1,202505,645,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,594,0,primary,18,14,16,18,False,primary,primary,25,0.25
QQQ,20250523,202505,10:00,600,zero_dte,CALL,0.55336209392765,0.55336209392765,0.2072113930639655,0.5,-0.3,0.5,thr0.409_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,780,0,primary,18,14,16,18,False,primary,primary,25,0.25
SPXW,20250523,202505,10:00,600,zero_dte,CALL,0.5277819592670692,0.5277819592670692,0.2195714202051503,0.5,-0.3,0.5,thr0.388_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,669,0,primary,18,14,16,18,False,primary,primary,25,0.25
SPY,20250523,202505,10:00,600,zero_dte,CALL,0.4991276003671783,0.4991276003671783,0.2212976244016018,0.5,-0.3,0.5,thr0.424_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,595,0,primary,18,14,17,18,False,primary,primary,25,0.25
QQQ,20250527,202505,10:00,600,zero_dte,PUT,0.4162393179490307,0.3648457248025095,0.4162393179490307,0.5,-0.3,-0.3,thr0.409_maxday1,202505,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,781,0,primary,18,16,17,18,False,primary,primary,25,0.25
