ticker,trade_date,expiration,role,kind,path,size_bytes,sha256
QQQ,20231013,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231013.parquet,13313,fa40fc7f91d33a3613114e449dea0bf8e542b23b100c70e04cc4af150a31d771
QQQ,20231016,20231020,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231020_20231016_greeks.parquet,3813163,713afad5ed9661d634b8dbe12211c9116ed3bb3f7c67ed2d1507aa341c87ed8c
QQQ,20231016,20231020,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231020_20231016_iv.parquet,1461393,b155bd9d20038ea210354d255e4e05bc3fc960da4f3cc73c0b56fd5c699f2ff1
QQQ,20231016,20231016,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231016_20231016_greeks.parquet,1417984,e15e83051e5a2eb5042a8d711b35a749a08b0b010ee80bdc23ef1121207991b6
QQQ,20231016,20231016,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231016_20231016_iv.parquet,791936,c6b10ddb5abbe0c6fc138eee728e462190b77a7ece3f4715ab540e7f20bd7012
QQQ,20231016,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231016.parquet,12273,0da7df41ec359e47d8c72c6cf9055698244a82a9ded7143028c070ffd386a42d
QQQ,20231017,20231020,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231020_20231017_greeks.parquet,3604486,064857ab907e6f98b375d74a02daaa7c8e7df07412eb3ec1dafdcbb3723053ed
QQQ,20231017,20231020,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231020_20231017_iv.parquet,1440053,586a26deca0f1d17c4c652efb67f17cf860e5de416d88381db5c8cf4dc4ebbd1
QQQ,20231017,20231017,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231017_20231017_greeks.parquet,1439268,bea948b94f2e55fb47d24b43dba5873587a9384e9c8d5179470738ad7ea9745f
QQQ,20231017,20231017,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231017_20231017_iv.parquet,784896,0b59b0d2773017580bfb351b916cd31f3c4e23892db904e4343781f069403bb2
QQQ,20231017,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231017.parquet,13193,feb109da10f77d79d6bed13c1282afad2628f94d10dfeccdf0745f6f3f943199
QQQ,20231018,20231020,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231020_20231018_greeks.parquet,3482895,a08545de32125d48eac57b5fb5a1af46657030685c1f014b2675cb8ff6357088
QQQ,20231018,20231020,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231020_20231018_iv.parquet,1438408,05bc9670aa37a001bb275720797db9d423fab2be13370061b5c90fbdd2fccd5d
QQQ,20231018,20231018,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231018_20231018_greeks.parquet,1426568,54e201a3778b8aa9486759fb534be472d4b7464e5f98a73c86d4e555bceaba7b
QQQ,20231018,20231018,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231018_20231018_iv.parquet,766732,c13adc4b04e0af40a3ce7edea47b41262d0573972f62d98e0011bc2318002c2b
QQQ,20231018,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231018.parquet,13168,bc896e369977cdffb1b871230c35857d095732fc3a0b9e421c756e09dded1e48
QQQ,20231019,20231020,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231020_20231019_greeks.parquet,2905283,5033c58e337f1d87ed50bd71d68029b887bced7de2b4415dbd8c37108895ad73
QQQ,20231019,20231020,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231020_20231019_iv.parquet,1442116,bfa81a5e3c5d5079da1c4bfb55f147446e20ebe14a07720f15ed57c2abe2351d
QQQ,20231019,20231019,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231019_20231019_greeks.parquet,1465868,c2108bd33c6b235a4ddd044ff525517ecdd260e6974f9d17d2c11f1f39f4e04b
QQQ,20231019,20231019,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231019_20231019_iv.parquet,829480,0a0653b2a1f53de24870b45e872d67f51b84ce127d4e76d42da2ae6cc9200baa
QQQ,20231019,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231019.parquet,13718,df1d2183f846f26a031bcd05d2f28121bbc700f39652738b7e93453a52ee19e8
QQQ,20231020,20231027,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231027_20231020_greeks.parquet,3345462,ecfc9cce6baffd6cfd124bf7c68eb3a46c9ff614d5adafeb0db27206f5adcb6f
QQQ,20231020,20231027,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231027_20231020_iv.parquet,1225383,d73aeab0aaf02f711863bf9b0cbbdcbfb713b7331a7aaba0eb1e49512405b52d
QQQ,20231020,20231020,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231020_20231020_greeks.parquet,2002542,e0f4e99933c765ee3f15c2ffb43cd3e45f141e5b8225b805b0b66b938ac546f1
QQQ,20231020,20231020,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231020_20231020_iv.parquet,1223781,57987339e272f53d6a7884bfe85a182a2bbdbd58c53ee8a4b5b9cd7b551f6ec9
QQQ,20231020,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231020.parquet,13144,71107a1d6c60ad56ac4f351421d80f6412383a3a4ee1fc7e9ba6289e464ebbe9
QQQ,20231023,20231027,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231027_20231023_greeks.parquet,3384755,92102423fc9b82ab31b2c41933b438948c9bad0fda50f2c041c2aadffcb827d3
QQQ,20231023,20231027,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231027_20231023_iv.parquet,1243597,504c9297a1d21f7a1162d7bc76af9f2a71a4ff67c617e2b3dd7ea66387f7f5e3
QQQ,20231023,20231023,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231023_20231023_greeks.parquet,1584038,dbc46af7caafb4f980e6aae406252dca6fcdda968ea769df85a35c348306de80
QQQ,20231023,20231023,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231023_20231023_iv.parquet,850169,5969541a05fe9e80667b628a067d3d6a9deef4feec6a118a1e7d7edb3366a006
QQQ,20231023,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231023.parquet,13693,b867d6c394d63a04c042462e1b973db96bca8f8cae07b5cca80688327e59842b
QQQ,20231024,20231027,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231027_20231024_greeks.parquet,3198638,26009f0e2a7a22d0b3ce51c9aec58f554a2552b9f4c00808d0c1ae086687cee0
QQQ,20231024,20231027,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231027_20231024_iv.parquet,1176008,ecb44ed77a94ac8e3f485100bee3c2fec91e5dc3c79498499679d05ceb644dd0
QQQ,20231024,20231024,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231024_20231024_greeks.parquet,1543000,1f00cb685881dd21861fa759b6440295a8d7398578545d7f80786e96c1344a3a
QQQ,20231024,20231024,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231024_20231024_iv.parquet,817395,a2b212285cda9e4f7667dcedc8099df5233ebeaa686f7b8f0da0ce7088b5fe01
QQQ,20231024,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231024.parquet,12987,4c9d7d09dffd9e1e7ca7a3fb59a34aa8ece69525fade57d1281283a40b11866a
QQQ,20231025,20231027,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231027_20231025_greeks.parquet,3068934,e25bbcebae7b9444a1bef19545bc4c5a87a1fa025d136b036f99aa867dadf73f
QQQ,20231025,20231027,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231027_20231025_iv.parquet,1211317,66c86eb20ec0dc8f7896b1ec068daf90d34b69e899ec95800dd9e36ead142ce0
QQQ,20231025,20231025,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231025_20231025_greeks.parquet,1647476,0e73efcd3406c0d84a9fe4c7494870c8f7d5562e32b905df3d7a7993e6cd6773
QQQ,20231025,20231025,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231025_20231025_iv.parquet,914418,20616777b3aeb5fa1941a30668b65ad881b358ef362d7f4a6e72963ce8ddd1dd
QQQ,20231025,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231025.parquet,13683,e7d9f1585de7592f307ca00b769bc58c6d95a1a838e001a925adbacef966ecde
QQQ,20231026,20231027,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231027_20231026_greeks.parquet,2684364,c8279c9afee6faf53900325fbba43798b44f0dbb6ce83dae847b77873dbf965f
QQQ,20231026,20231027,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231027_20231026_iv.parquet,1138139,ffb07e3265a2e7e6130f7d7d81dd55a4887218b68de61cbfced019f29f93cb1b
QQQ,20231026,20231026,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231026_20231026_greeks.parquet,1538041,cc5b4300a393034d2e7f1c2a9b7d33e0d9a8eafa1548c07e9d9700726a907a99
QQQ,20231026,20231026,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231026_20231026_iv.parquet,900865,58ac853c0188cd86266ac957f76242f9f7ee501447b063f2adb04319dda99f35
QQQ,20231026,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231026.parquet,13838,9291409243811a9c9dfff36ae9b7fba4e6934e5f21cef083e6a3036a886b5dec
QQQ,20231027,20231103,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231103_20231027_greeks.parquet,3426844,b2f5057dad89b09b7881e638b87a660cf68b66ab9db6a837cebb92776140974a
QQQ,20231027,20231103,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231103_20231027_iv.parquet,1240649,3fbf8e37ebfbb9cc836b5592bf0a3449101864251e74f95dc5b9b706b7a3f5b5
QQQ,20231027,20231027,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231027_20231027_greeks.parquet,1784150,cd05178418a84b5bba93fadde9435b39ad324531df5e877bfdbb27a8a27950fe
QQQ,20231027,20231027,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231027_20231027_iv.parquet,994957,ea9094cb7eaa49de6e2f89295bf39407997c4d0bff1e20c34a93687ca556f658
QQQ,20231027,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231027.parquet,13224,f03850382e1f4233e37c6f35d349f83049f65a301a6a6331e70fa7a4848265f7
QQQ,20231030,20231103,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231103_20231030_greeks.parquet,3247637,d80df01de315295ec3025f361d971eab0f734d28b686f6686bc9c4dee19f25bf
QQQ,20231030,20231103,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231103_20231030_iv.parquet,1179270,db17a8a3a68d38382a568272140289b65d96b79747f0321a468a54ef1d87570d
QQQ,20231030,20231030,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231030_20231030_greeks.parquet,1560438,5be6f2731f4d5baca1c3f67ffcf240213731fbeb4573b8ac5616d2f5bcbd3548
QQQ,20231030,20231030,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231030_20231030_iv.parquet,860914,fe34d84406ce37df2b085dcb44102384579ff4b0d6fe0fbbee679861eef52c02
QQQ,20231030,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231030.parquet,13108,dbc4f784428eb9582946baf3d796f9947122b0f01ce13012687955639cc9720b
QQQ,20231031,20231103,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231103_20231031_greeks.parquet,3094002,22f6200760be2b8aaf33befed1a33246a74615d821e16e025ffb31e8c578bc33
QQQ,20231031,20231103,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231103_20231031_iv.parquet,1146279,91610ce66550da04ed9e0ffd864cbddfcceb4350f6886a76a29139c868939205
QQQ,20231031,20231031,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\10\QQQ_20231031_20231031_greeks.parquet,1491977,6b4889a3622b182184b4b669f41ed1f0d345b2a004c8f0cd4e47bd7a204ac008
QQQ,20231031,20231031,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\10\QQQ_20231031_20231031_iv.parquet,822296,3fb2e7772840a3b6d030443c5dd221a898ecd281a912a94e3058344231ee613e
QQQ,20231031,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\10\QQQ_20231031.parquet,13137,e7068ecfb542ffab7c6b7eb7eb1958c292e8788656e222eec3dab3aff4fb3f23
QQQ,20231101,20231103,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231103_20231101_greeks.parquet,2994925,649d0265ae3e35fcec0533d28727c35597e9e895183cee51625f5eb1afaf99a8
QQQ,20231101,20231103,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231103_20231101_iv.parquet,1154074,8e7dff34f2426c857a0f8c5e102ebea1417ce21d7b0df63e9b14e39775cd5737
QQQ,20231101,20231101,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231101_20231101_greeks.parquet,1613782,e0bb0f46bc06547d7b9a6e3d6484a30f29f111faadd073f97a65b04349445019
QQQ,20231101,20231101,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231101_20231101_iv.parquet,850264,b3003182f9d229650461db864d80f22fd43a08cdf4ec85c251f4d2bd6c104dce
QQQ,20231101,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\11\QQQ_20231101.parquet,12950,6ed4ad0370e46b56c97df3d00d6d24cf3907931da6d206ae4bf673b455aaafdd
QQQ,20231102,20231103,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231103_20231102_greeks.parquet,2392308,eb4c0b2f34cc3bd9a157eff8a5b4d761de9196093b12e1731e5dc2448de2f5d8
QQQ,20231102,20231103,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231103_20231102_iv.parquet,1013112,1ffd885bd6dd795555eda4fac12a328abad3949876c51f4f124d72b919876c19
QQQ,20231102,20231102,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231102_20231102_greeks.parquet,1227055,597732bc64944f6e611c79ce9e6f2d2062b039aa22fc75a910e8cff7a5f86099
QQQ,20231102,20231102,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231102_20231102_iv.parquet,783487,0375dc212b3c4df1305d6f12467ec43a0da4d502146e6f20b5413f1559914d13
QQQ,20231102,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\11\QQQ_20231102.parquet,12403,615a9f566b0a4f246dbade1fcc2ad0e5e2e2dd5586397a3e9b3897c9d659a119
QQQ,20231103,20231110,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231110_20231103_greeks.parquet,3219739,78a8b01830c308f2b9c9fc7b3813c75e4187a75aceab22c0798fd0cd95df7115
QQQ,20231103,20231110,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231110_20231103_iv.parquet,1207940,96322099ed779748129e1e6c13c8205b06204954c14b2ab7f5d7cb9d36374e26
QQQ,20231103,20231103,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231103_20231103_greeks.parquet,1608037,69facfe98118cd24f381e8c22c2c1a64b1d72d4afac4ef5a4b5e9b3d0178740c
QQQ,20231103,20231103,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231103_20231103_iv.parquet,964161,4c71a39daaf6ed95cca088d8874b3982c8a3e4301269747bbfb141597bcb825e
QQQ,20231103,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\11\QQQ_20231103.parquet,13013,7f2510664fcfe05dfe86d76c68c18b3e6039332c029fca10caf89e71572272b0
QQQ,20231106,20231110,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231110_20231106_greeks.parquet,3235829,bfeea9c3081b313f3e553ee2f9a444923900cadaf4411d6ffbfa7a81b20c8d67
QQQ,20231106,20231110,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231110_20231106_iv.parquet,1149881,e2e6105c6b3a1c9321401e3141df4de73a86d4e9615c7bb49781496058fe5a16
QQQ,20231106,20231106,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231106_20231106_greeks.parquet,1291072,34d040a891d44c71195f392e3bbda8184c8ad1fdd623686769aa9a4cfa8df4bb
QQQ,20231106,20231106,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231106_20231106_iv.parquet,775425,030ad61aa005e5f2c1b0f748b54118a4b6246820b70712351df6e9cfda9d91e2
QQQ,20231106,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\11\QQQ_20231106.parquet,12152,f09e330fd3c48ae6ce14707b2220dbbd3147c5d2ca3a8681842be30ce5afee7a
QQQ,20231107,20231110,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231110_20231107_greeks.parquet,3177926,9e599839afee8743ac6a16d1425850c1146c39b742cedb2268e4aca2159d4078
QQQ,20231107,20231110,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231110_20231107_iv.parquet,1174692,4864e971a2e761e44214fd402d4f36f6c5b541fcdc0a1ec67261dc0f66d14649
QQQ,20231107,20231107,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231107_20231107_greeks.parquet,1279156,80df938086f710142470bff3950f72efa5ba206799333f9673fdd3caf529eeca
QQQ,20231107,20231107,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231107_20231107_iv.parquet,785915,e96f933c36349e8e7faeb790c88cba59a402f8ead762fd24e642e7c956250dae
QQQ,20231107,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\11\QQQ_20231107.parquet,12304,69c89d90a64c378ee5bdd50b80dfde84d318073adad811315cf52be5eea6cb43
QQQ,20231108,20231110,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231110_20231108_greeks.parquet,3018326,5efe10fa032aeb2762771f8a617909a6f80167d11252deae6b8f28a1260dad68
QQQ,20231108,20231110,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231110_20231108_iv.parquet,1151449,c301bc85614129afc47cd40162e647b7f81fb85c1263e91906d8b60fed54db29
QQQ,20231108,20231108,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231108_20231108_greeks.parquet,1332315,33963a239a96135c6dc35f8a50ef4824afdac9908cc065e7948ca66849ebfd27
QQQ,20231108,20231108,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231108_20231108_iv.parquet,826403,ee8a0f7620f4066585085cf7357995b28290ed9f1a3c738bbf623a445912c1c7
QQQ,20231108,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\11\QQQ_20231108.parquet,12128,205ea1ee52b62035f0918eca53d5caa275e76233fd93133a77c3b353fba6a126
QQQ,20231109,20231110,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231110_20231109_greeks.parquet,2398344,09144c883ecab2d2f9b24a4cfe599ccbc6437f124ba4000558354409857466dd
QQQ,20231109,20231110,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231110_20231109_iv.parquet,1070451,3ac9146a6acb4c9e6633254e1d4eb11aa2021c16978d1aa65cb1af299f0ede19
QQQ,20231109,20231109,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231109_20231109_greeks.parquet,1272236,9d57394369a7246a2d9516bd32f0071193f0c2571322bb1336814f94d6875e6e
QQQ,20231109,20231109,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231109_20231109_iv.parquet,835770,3d17313d1ede3fcef29e2e320afc45ce3fb84b3914298aab0c0c672719d95e85
QQQ,20231109,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\11\QQQ_20231109.parquet,13275,d71caeebbcdca54b74c6818a03a34a9dc477b6bf4c9ab32e8e34487da1bcad58
QQQ,20231110,20231117,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231117_20231110_greeks.parquet,3672110,5aa6e3599e9a38b2075e36dabdf065aa49ac5b9f957eb7c8335ef180c63feb41
QQQ,20231110,20231117,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231117_20231110_iv.parquet,1503037,3ca83b7ff6877e462d0fc1266df64f7feb154fdc70669e2c77028c7cc88557f8
QQQ,20231110,20231110,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231110_20231110_greeks.parquet,1608303,5771927e2afa72371007839a9ff5aafe3446d699e8636a2863f1c79824d788e7
QQQ,20231110,20231110,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231110_20231110_iv.parquet,1036660,c1af4e0cc3df58b274f29cc292cc9b7454adc252208a5318f98c70f2180eebad
QQQ,20231110,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\11\QQQ_20231110.parquet,13592,42e97271003e5891e7d94d99a062da19c11f71638a71b32988d298f5263372cb
QQQ,20231113,20231117,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231117_20231113_greeks.parquet,3701475,afc4fe684c2548ce869c77cd73964fff74719d680eed89946cb0d1f8d4ddb42e
QQQ,20231113,20231117,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231117_20231113_iv.parquet,1377705,9659cc88989c98163132866dcedd26bb95a5a801208e02d708d05b4df4df1580
QQQ,20231113,20231113,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231113_20231113_greeks.parquet,1367322,c1697d86bb04bf860038e6d08f8830abdc6281a8e970484cf74224fa7d266532
QQQ,20231113,20231113,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231113_20231113_iv.parquet,911804,b04f9ef5141392aa39b6db5d8d69efcc2c95ed1b8ab31aa416a8962011f270bb
QQQ,20231113,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\11\QQQ_20231113.parquet,12029,61a91d36ba8bc5055550581c23ca80235623c3192c9e3ef3c9d60fa67e1086b9
QQQ,20231114,20231117,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231117_20231114_greeks.parquet,3498021,275dae2afb66f0ec4303d77755dbb0323c2bf91220d02f18750e268f3034896a
QQQ,20231114,20231117,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231117_20231114_iv.parquet,1367545,5f48e14e77b39d1d12ac3d64784a8b6683978c0ea3ddce6d5c76fdbbe128b99b
QQQ,20231114,20231114,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231114_20231114_greeks.parquet,1364933,3502d44cdd4d31da5ad8319ee2b45f7cdaa93574c0134515e8c6b54617e608ed
QQQ,20231114,20231114,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231114_20231114_iv.parquet,857924,d8c26bedc9ef81aaa6c359d5a4fcad9ef63d3530ef766a8d2e2dfef9480c3ae9
QQQ,20231114,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\11\QQQ_20231114.parquet,12070,087c319131f155b2a75a0e58405a1666aba3d25cbaaed05a92e71c263b06f2c8
QQQ,20231115,20231117,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231117_20231115_greeks.parquet,3547219,bee6e702a6ec39fb41315f40eae000e8fd32b7b507b6506cf7659605e7ead4d8
QQQ,20231115,20231117,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231117_20231115_iv.parquet,1443415,ccf7fb0576f6bef0b0e96e67c75a6b2cb2b08ea1931d5a91782fb25e4e26f03c
QQQ,20231115,20231115,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231115_20231115_greeks.parquet,1361044,56f59a1fd0aeae51d9ed5a49c6a6e8c482faa9105438a5a6f8f921969863b27b
QQQ,20231115,20231115,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231115_20231115_iv.parquet,817276,03283b18bc2abe3cd6b09baf20f321d3ba1a0c1e6a28a9e8e4edc182ebbacbc9
QQQ,20231115,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\11\QQQ_20231115.parquet,12323,c5fda313c4580eab362d3c481258b863e2b490106e0580b7198188b166daee2f
QQQ,20231116,20231117,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231117_20231116_greeks.parquet,2773926,4124c4457726e44f403d99d0ae014ea1c8812509c1ec141aeb7a429ebea4b3f6
QQQ,20231116,20231117,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231117_20231116_iv.parquet,1291885,876d9b95cfae5cda3aa3d41e8828a84977b8a689399e4bb839326b2b6a9d462e
QQQ,20231116,20231116,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231116_20231116_greeks.parquet,1287758,308a930b838a5bccba09d7425a046a339349ae1a410cb3a86851f56196ef6086
QQQ,20231116,20231116,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231116_20231116_iv.parquet,857946,b1e3ea5f0b523d0392241eb8fd97c2a87f17a2a3583de973d2b604b42d5050ef
QQQ,20231116,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\11\QQQ_20231116.parquet,12170,9a1e5128e6fb26ff1aec2b9a26cd064470f8e4a93c1e80b79fc4335ccd1ea782
QQQ,20231117,20231124,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\11\QQQ_20231124_20231117_greeks.parquet,3164303,dcd8bef149d1ab2b5f020015d5892f3ae1776394caa49f18d3f89bcb772c162e
QQQ,20231117,20231124,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\11\QQQ_20231124_20231117_iv.parquet,1172859,19ffe96c61fd39de3a4495e259a6b8e74c4fe1c2d31a6cf786b72025e2516b2f
